,EMA,CMO,MINUSDM,PLUSDM,CLOSE,CLOSEL1,CLOSEL2,CLOSEL3,3O,CMB,UP_DOWN
713,20315.216650161146,1.840213214715281,661.5193021182621,563.3751455717053,20421.93,20403.0,20419.23,20479.57,0,0,0
714,20323.57696919342,0.2647658285768205,628.4433370123489,595.8163882931206,20403.0,20419.23,20479.57,20600.72,0,0,1
715,20332.686781651188,1.6380363414558337,599.1411701617304,566.0255688784646,20419.23,20479.57,20600.72,20629.34,0,0,1
716,20346.67565958917,6.66730098331128,569.1841116536439,557.0142904345422,20479.57,20600.72,20629.34,20506.3,0,0,1
717,20370.87035867592,15.769402737813609,540.7249060709617,710.8635759128158,20600.72,20629.34,20506.3,20458.84,0,0,1
718,20395.4865149925,17.763718543244945,513.6886607674136,675.320397117175,20629.34,20506.3,20458.84,20487.52,0,0,0
719,20406.04018023131,6.366899828094502,555.9742277290441,641.5543772613163,20506.3,20458.84,20487.52,20288.84,0,0,0
720,20411.068734494995,2.345309040120442,575.5955163425901,609.4766583982505,20458.84,20487.52,20288.84,20365.5,0,0,1
721,20418.349807400235,4.638768329452045,599.6857405254633,579.002825478338,20487.52,20288.84,20365.5,20350.11,0,0,0
722,20406.015540028784,-10.661167137025823,704.8214534991891,550.0526842044211,20288.84,20365.5,20350.11,20542.54,0,0,1
723,20402.1569171689,-4.457780744524652,810.5003808242279,522.5500499942001,20365.5,20350.11,20542.54,20546.57,0,0,0
724,20397.20006791472,-5.576344125894362,769.9753617830165,559.2825474944907,20350.11,20542.54,20546.57,20723.95,0,0,1
725,20411.041966208555,8.519873162003957,731.4765936938657,623.3184201197662,20542.54,20546.57,20723.95,20750.5,0,1,1
726,20423.949397998218,8.788342674574151,694.9027640091724,606.9724991137775,20546.57,20723.95,20750.5,20800.77,0,0,1
727,20452.52088390315,19.705952423509025,660.1576258087138,787.4138741580896,20723.95,20750.5,20800.77,20769.35,0,0,1
728,20480.899847340945,21.19217156203812,627.1497445182781,771.0031804501842,20750.5,20800.77,20769.35,20693.98,0,0,1
729,20511.363671403713,23.996032788688694,595.7922572923642,836.8830214276753,20800.77,20769.35,20693.98,20510.31,0,0,0
730,20535.933797936694,21.159943454837528,566.002644427746,795.0388703562916,20769.35,20693.98,20510.31,20462.11,0,0,0
731,20550.98581718082,14.544555807724604,633.1025122063601,755.286926838477,20693.98,20510.31,20462.11,20314.98,0,0,0
732,20547.111929830266,0.47244311957115964,739.9873865960429,717.5225804965531,20510.31,20462.11,20314.98,20080.1,0,1,0
733,20539.01650794167,-2.825347328920881,770.1080172662398,681.6464514717255,20462.11,20314.98,20080.1,20030.48,0,0,0
734,20517.67969766151,-12.096096778355141,907.8526164029279,647.5641288981393,20314.98,20080.1,20030.48,20138.11,0,0,0
735,20476.005440741366,-24.241559637456838,1085.0099855827807,615.1859224532324,20080.1,20030.48,20138.11,20184.66,0,0,0
736,20433.574446385046,-26.499857422701663,1225.4394863036418,584.4266263305708,20030.48,20138.11,20184.66,20322.73,0,0,1
737,20405.434975300755,-18.438710637963194,1164.1675119884599,623.6552950140393,20138.11,20184.66,20322.73,20268.22,0,0,1
738,20384.408787176875,-15.09950631588227,1105.9591363890368,592.4725302633374,20184.66,20322.73,20268.22,20320.57,1,0,1
739,20378.534616969555,-5.787569974553137,1050.6611795695849,679.1289037501693,20322.73,20268.22,20320.57,20214.28,0,0,0
740,20368.028462972456,-8.85211758440669,998.1281205911056,645.1724585626608,20268.22,20320.57,20214.28,20267.42,0,0,1
741,20363.50860935603,-5.386659081838436,948.2217145615504,667.8738356345269,20320.57,20214.28,20267.42,20344.9,0,0,0
742,20349.296360845932,-11.414198448541493,995.5006288334715,634.4801438528006,20214.28,20267.42,20344.9,20245.16,0,0,1
743,20341.49861219394,-7.800000155443197,945.7255973917979,644.1861366601609,20267.42,20344.9,20245.16,20297.82,0,0,1
744,20341.822553889757,-2.687498435268065,898.4393175222081,611.9768298271529,20344.9,20245.16,20297.82,20218.15,0,0,0
745,20332.616596376447,-8.563608611446755,853.5173516460976,609.8479883357963,20245.16,20297.82,20218.15,20187.76,0,1,1
746,20329.302634816784,-5.038616324830946,823.5914840637927,579.3555889190065,20297.82,20218.15,20187.76,20112.67,0,0,0
747,20318.71666959614,-9.707529455968995,808.7319098606027,550.3878094730562,20218.15,20187.76,20112.67,20026.47,0,0,0
748,20306.24460582508,-11.455533617184164,845.5953143675719,522.8684189994034,20187.76,20112.67,20026.47,20117.34,0,0,0
749,20287.808929079834,-15.700215888201862,837.015548649194,496.7249980494332,20112.67,20026.47,20117.34,20203.59,0,0,0
750,20262.919507262708,-20.316110083182025,936.1647712167343,471.8887481469616,20026.47,20117.34,20203.59,20133.21,0,0,1
751,20249.054792285307,-13.424421975465595,924.3565326558976,448.2943107396135,20117.34,20203.59,20133.21,19851.9,0,0,1
752,20244.72481206766,-7.284621260776891,878.1387060231027,512.3595952026324,20203.59,20133.21,19851.9,19879.97,0,0,0
753,20234.104353775503,-11.403969591750219,834.2317707219476,486.74161544250074,20133.21,19851.9,19879.97,19941.13,0,0,0
754,20197.703939130217,-25.357259553138263,1155.2101821858525,462.4045346703757,19851.9,19879.97,19941.13,19938.99,0,0,1
755,20167.443563974957,-23.317307193603607,1097.44967307656,439.2843079368569,19879.97,19941.13,19938.99,19896.37,0,0,1
756,20145.889891215436,-18.880381212939014,1042.5771894227319,417.32009254001406,19941.13,19938.99,19896.37,20005.3,0,0,0
757,20126.18513967111,-18.987738517246587,990.4483299515953,424.694087913015,19938.99,19896.37,20005.3,19977.12,0,0,0
758,20104.297983511955,-21.174730681193285,978.3259134540169,403.45938351736424,19896.37,20005.3,19977.12,19958.76,0,0,1
759,20094.869604129864,-12.969899202877414,929.4096177813161,481.9164143414934,20005.3,19977.12,19958.76,20052.48,0,0,0
760,20083.655356117495,-14.545557808377756,882.9391368922503,457.82059362441873,19977.12,19958.76,20052.48,20103.32,0,0,0
761,20071.76056029678,-15.59359364298338,869.7021800476376,434.9295639431978,19958.76,20052.48,20103.32,20111.12,0,0,1
762,20069.924316458993,-8.447062674694577,826.2170710452557,500.7830857460401,20052.48,20103.32,20111.12,20080.09,0,1,1
763,20073.104857748614,-4.749108652011193,784.9062174929929,577.8139314587379,20103.32,20111.12,20080.09,20009.17,0,0,1
764,20076.72534748684,-4.175422404149606,745.6609066183432,548.923234885801,20111.12,20080.09,20009.17,19987.99,0,0,0
765,20077.045790583332,-6.3238305692107035,727.4678612874262,521.4770731415109,20080.09,20009.17,19987.99,20112.55,0,0,0
766,20070.581429575395,-11.118038406728669,785.2944682230557,495.40321948443534,20009.17,19987.99,20112.55,20341.64,0,0,0
767,20062.715579139644,-12.525392434796753,766.3197448119038,470.6330585102136,19987.99,20112.55,20341.64,20332.56,0,0,1
768,20067.461714459678,-2.4801900654149454,728.0037575713086,557.1314055847017,20112.55,20341.64,20332.56,20419.14,0,0,1
769,20093.573932130184,12.621236534021971,691.6035696927431,864.9948353054679,20341.64,20332.56,20419.14,20364.32,0,0,0
770,20116.33451002255,11.93307152529495,657.023391208106,821.7450935401945,20332.56,20419.14,20364.32,20520.18,0,0,1
771,20145.17312811564,17.022188118202532,624.1722216477007,878.7678388631854,20419.14,20364.32,20520.18,20449.81,0,0,0
772,20166.044258771293,12.682256074420467,592.9636105653157,834.8294469200262,20364.32,20520.18,20449.81,20375.49,0,0,1
773,20199.771472221648,21.405516071215768,563.3154300370499,904.2379745740263,20520.18,20449.81,20375.49,20373.39,0,0,0
774,20223.584665343395,15.902528945712563,535.1496585351973,905.2460758453262,20449.81,20375.49,20373.39,20368.75,0,0,0
775,20238.051840072596,10.342251488793368,611.7321756084376,859.98377205306,20375.49,20373.39,20368.75,20424.55,0,0,0
776,20250.94118863711,10.185028471069458,581.1455668280157,816.984583450407,20373.39,20368.75,20424.55,20363.0,0,0,0
777,20262.161075433574,9.821084027491333,562.9282884866151,776.1353542778866,20368.75,20424.55,20363.0,20300.0,0,0,1
778,20277.626687297045,13.440350881408575,534.7818740622844,805.4185865639923,20424.55,20363.0,20300.0,20318.61,0,0,0
779,20285.75747898304,8.389405388103226,520.4027803591707,765.1476572357927,20363.0,20300.0,20318.61,20246.72,0,0,0
780,20287.113909556083,3.4277010774921486,581.28264134121,726.8902743740031,20300.0,20318.61,20246.72,20213.79,0,0,1
781,20290.113537217407,4.7830174301080275,552.2185092741495,690.545760655303,20318.61,20246.72,20213.79,20200.58,0,0,0
782,20285.980819387176,-0.8738358448136622,586.7575838104435,656.0184726225378,20246.72,20213.79,20200.58,20251.47,0,0,0
783,20279.105503255065,-3.3886833546951975,570.2497046199195,623.2175489914109,20213.79,20200.58,20251.47,20363.82,0,0,0
784,20271.62688389744,-4.412709367918439,584.9072193889255,592.0566715418404,20200.58,20251.47,20363.82,20357.17,0,0,1
785,20269.707180669113,-0.10976759375732623,555.6618584194791,614.8738379647502,20251.47,20363.82,20357.17,20320.43,0,0,1
786,20278.670306319673,8.639792200443093,527.8787654985051,677.8701460665106,20363.82,20357.17,20320.43,20385.97,1,0,0
787,20286.146467622562,8.051402419184592,501.4848272235799,656.5466387631884,20357.17,20320.43,20385.97,20394.12,0,0,0
788,20289.41156594422,4.752021124643887,518.9505858623982,623.719306825029,20320.43,20385.97,20394.12,20349.16,0,0,1
789,20298.607607282866,9.917225760296375,493.0030565692783,592.5333414837776,20385.97,20394.12,20349.16,20322.73,0,1,1
790,20307.70402563688,10.552160638201666,468.3529037408144,647.8666744095879,20394.12,20349.16,20322.73,20423.09,0,0,0
791,20311.652213671463,6.205271216472167,494.995258553775,615.4733406891085,20349.16,20322.73,20423.09,20594.03,0,0,0
792,20312.707240940847,3.6825782230085307,497.5854956260864,584.699673654653,20322.73,20423.09,20594.03,20548.51,0,0,1
793,20323.219884660764,12.034221980795664,472.7062208447821,650.9346899719216,20423.09,20594.03,20548.51,20593.39,0,0,1
794,20349.01132421688,23.86965971295609,449.070909802543,821.3079554733238,20594.03,20548.51,20593.39,20489.22,1,0,0
795,20368.011198100987,19.367792433269493,426.6173643124158,780.2425576996576,20548.51,20593.39,20489.22,20475.5,0,0,1
796,20389.47584590089,22.298575757144608,420.60649609679473,741.2304298146747,20593.39,20489.22,20475.5,20461.83,0,0,0
797,20398.975289148428,12.323588659676538,448.1261712919543,704.168908323941,20489.22,20475.5,20461.83,20604.43,0,1,0
798,20406.263356848576,11.067655892845165,467.40986272735887,668.9604629077439,20475.5,20461.83,20604.43,20568.55,0,0,0
799,20411.555418101092,9.780264821529784,460.74936959099006,635.5124397623567,20461.83,20604.43,20568.55,20508.35,0,0,1
800,20429.924425900987,19.966674842402583,437.71190111144057,741.316817774237,20604.43,20568.55,20508.35,20576.66,0,0,0
801,20443.126861529465,16.483359469695785,415.82630605586854,720.5509768855245,20568.55,20508.35,20576.66,20611.04,0,0,0
802,20449.338589002848,10.80140320058768,463.4949907530779,684.5234280412483,20508.35,20576.66,20611.04,20550.8,0,0,1
803,20461.46443766924,15.712316921312125,440.320241215424,650.2972566391859,20576.66,20611.04,20550.8,20516.81,0,0,1
804,20475.70972931979,18.1011193370016,418.30422915465283,671.10239380723,20611.04,20550.8,20516.81,20746.4,1,0,0
805,20482.861183670288,12.234370779399342,397.3890176969202,726.2172741168667,20550.8,20516.81,20746.4,20796.02,0,0,0
806,20486.094404273117,9.017869359215897,403.2795668120726,689.9064104110234,20516.81,20746.4,20796.02,20733.54,0,0,1
807,20510.885413389962,24.41888506277405,383.1155884714689,812.0810898904741,20746.4,20796.02,20733.54,20744.61,0,0,1
808,20538.041088305203,27.221581498741138,363.9598090478955,782.5570353959486,20796.02,20733.54,20744.61,20699.54,0,0,0
809,20556.660032276137,21.26157638367267,345.7618185955007,758.9491836261516,20733.54,20744.61,20699.54,20693.84,0,0,1
810,20574.56002920222,21.943565659919344,360.2437276657261,721.0017244448441,20744.61,20699.54,20693.84,20696.29,0,0,0
811,20586.462883563916,17.57903979883138,342.2315412824398,702.3616382226018,20699.54,20693.84,20696.29,20624.14,0,0,0
812,20596.689275605448,17.021459546267785,325.1199642183178,667.2435563114717,20693.84,20696.29,20624.14,20638.79,0,0,1
813,20606.17505888112,17.19911562573328,339.6039660074035,633.8813784958982,20696.29,20624.14,20638.79,20664.03,0,0,0
814,20607.886005654345,9.904909669990817,376.9437677070331,602.1873095711032,20624.14,20638.79,20664.03,20765.76,0,0,1
815,20610.829243211076,11.087660896044463,358.0965793216814,572.077944092548,20638.79,20664.03,20765.76,20581.31,0,0,1
816,20615.89598195288,13.155248776855528,340.1917503555973,595.3240468879192,20664.03,20765.76,20581.31,20563.48,0,0,1
817,20630.168745576415,20.953883332063317,323.18216283781743,621.9378445435242,20765.76,20581.31,20563.48,20600.36,0,1,0
818,20625.515531711993,3.2568706164776655,379.78305469592493,590.840952316348,20581.31,20563.48,20600.36,20580.01,0,0,0
819,20619.60738583466,1.742158250455415,432.5839019611296,561.2989047005306,20563.48,20600.36,20580.01,20501.25,0,0,1
820,20617.774301469453,4.783324689503933,410.9547068630731,541.4139594655044,20600.36,20580.01,20501.25,20459.94,0,0,0
821,20614.177701329507,2.9328763152441124,390.40697151991947,517.4432614922314,20580.01,20501.25,20459.94,20431.0,0,0,0
822,20603.42268215527,-3.9756269617064377,454.12662294392146,491.5710984176198,20501.25,20459.94,20431.0,20464.11,0,1,0
823,20589.757664807148,-7.406740687088191,557.0102917967256,466.9925434967388,20459.94,20431.0,20464.11,20539.61,0,0,0
824,20574.637887206467,-9.783895306230121,529.1597772068893,443.64291632190185,20431.0,20464.11,20539.61,20609.71,0,0,1
825,20564.111421758233,-6.491367055354977,502.70178834654484,421.46077050580675,20464.11,20539.61,20609.71,20594.76,0,0,1
826,20561.777953019355,0.6598483229951763,477.5666989292176,449.40773198051687,20539.61,20609.71,20594.76,20426.38,0,1,1
827,20566.342909874653,6.778146658963006,453.6883639827567,496.8773453814897,20609.71,20594.76,20426.38,20349.01,0,1,0
828,20569.0492994104,5.3219359056151365,431.00394578361886,472.0334781124152,20594.76,20426.38,20349.01,20351.91,0,0,0
829,20555.4617470856,-9.336860593745788,542.2937484944381,448.4318042067944,20426.38,20349.01,20351.91,20300.27,0,1,0
830,20535.799675934588,-15.055259687039344,646.3390610697161,426.0102139964547,20349.01,20351.91,20300.27,20305.73,0,0,1
831,20518.286373464627,-14.76965024388162,614.0221080162303,404.709703296632,20351.91,20300.27,20305.73,20315.46,0,0,0
832,20497.52290932514,-18.559076047267865,608.4610026154182,384.4742181318004,20300.27,20305.73,20315.46,20284.28,0,0,1
833,20479.25691796084,-17.97529095793793,643.1779524846468,365.25050722521036,20305.73,20315.46,20284.28,20314.34,0,0,1
834,20463.65721148838,-16.895566782474397,611.0190548604144,346.9879818639498,20315.46,20284.28,20314.34,20266.95,0,0,0
835,20446.573667537104,-19.384315112852203,580.4681021173936,358.5785827707547,20284.28,20314.34,20266.95,20302.91,0,0,1
836,20433.979984914524,-15.863110725796819,659.5846970115234,340.64965363221694,20314.34,20266.95,20302.91,20319.32,0,0,0
837,20418.072367303615,-19.789120422352607,626.6054621609472,325.0271709506059,20266.95,20302.91,20319.32,20355.78,0,0,1
838,20407.10452279851,-15.484852372680399,597.6551890529009,308.77581240307563,20302.91,20319.32,20355.78,20413.18,0,0,1
839,20398.744092055793,-13.525375361988964,567.7724296002559,373.7270217829249,20319.32,20355.78,20413.18,20437.02,0,0,1
840,20394.652273764765,-9.192344157901394,542.0838081202438,355.0406706937787,20355.78,20413.18,20437.02,20431.92,0,1,1
841,20396.416819120503,-2.696633100117361,514.9796177142316,406.2686371590929,20413.18,20437.02,20431.92,20517.26,0,0,1
842,20400.283788728073,-0.093413751285679,489.23063682852,407.0552053011368,20437.02,20431.92,20517.26,20715.39,0,0,0
843,20403.29676123016,-0.660458105437275,464.769104987094,386.70244503608,20431.92,20517.26,20715.39,20834.6,0,0,1
844,20414.150403017764,8.488228116641023,441.5306497377393,532.7173227842745,20517.26,20715.39,20834.6,20910.06,0,0,1
845,20442.839888444643,25.120035779613808,419.45411725085233,689.431456645063,20715.39,20834.6,20910.06,21075.35,0,0,1
846,20480.15037525944,32.84951903028304,398.4814113883097,722.669883812809,20834.6,20910.06,21075.35,20919.81,0,0,1
847,20521.094149044256,37.170933734143595,378.5573408188942,773.3363896221678,20910.06,21075.35,20919.81,20883.01,0,0,1
848,20573.88042056385,45.289082232148566,359.6294737779495,912.1195701410601,21075.35,20919.81,20883.01,20815.25,0,0,0
849,20606.826094795866,28.8037803313308,341.648000089052,866.5135916340071,20919.81,20883.01,20815.25,20786.46,0,1,0
850,20633.129323862926,25.264031649183792,381.4256000846,823.1879120523067,20883.01,20815.25,20786.46,20817.5,0,0,0
851,20650.474150161695,18.929210909242293,425.1843200803717,782.0285164496914,20815.25,20786.46,20817.5,20734.13,0,0,0
852,20663.42518347963,16.298774867805115,427.4751040763524,742.9270906272069,20786.46,20817.5,20734.13,20687.76,0,0,1
853,20678.09897552919,18.34833514717145,410.44134887253495,705.7807360958466,20817.5,20734.13,20687.76,20791.23,0,0,0
854,20683.43526357403,10.685588889559257,482.2292814289059,670.4916992910543,20734.13,20687.76,20791.23,20992.59,0,0,0
855,20683.847143233645,6.643011151214341,458.1178173574606,636.9671143265016,20687.76,20791.23,20992.59,21082.97,0,0,1
856,20694.074081973296,14.019051436815591,435.21192648958754,662.0687586101773,20791.23,20992.59,21082.97,20991.75,0,0,1
857,20722.504169404412,25.99648904450519,413.4513301651082,840.1853206796695,20992.59,21082.97,20991.75,21071.93,1,0,1
858,20756.834248508752,30.56639170271765,392.7787636568528,1005.9760546456853,21082.97,20991.75,21071.93,21150.69,0,0,0
859,20779.207177222204,22.52774066656818,402.05982547401203,955.677251913401,20991.75,21071.93,21150.69,21092.76,0,0,1
860,20807.08554129628,26.70306273016915,381.95683420031145,907.893389317731,21071.93,21150.69,21092.76,21110.13,0,0,1
861,20839.80977545854,30.57202342261103,362.85899249029586,931.9987198518445,21150.69,21092.76,21110.13,21120.03,0,0,0
862,20863.900273033916,25.44533163024595,344.71604286578105,907.0887838592546,21092.76,21110.13,21120.03,21032.26,0,0,1
863,20887.350723221163,26.357942575295638,342.7902407224933,861.7343446662919,21110.13,21120.03,21032.26,21051.37,0,0,1
864,20909.510654342957,26.894814611805923,325.65072868636867,865.0376274329767,21120.03,21032.26,21051.37,21007.18,0,0,0
865,20921.201068215058,18.81147968853011,357.15819225204746,821.7857460613279,21032.26,21051.37,21007.18,21063.99,0,0,1
866,20933.598109337432,19.979734741560627,366.3602826394464,780.6964587582615,21051.37,21007.18,21063.99,21099.21,0,0,0
867,20940.605908448153,15.91960742111485,348.0422685074741,751.2016358203493,21007.18,21063.99,21099.21,21111.05,0,0,1
868,20952.356774310232,19.60138464673603,330.64015508210036,755.0615540293338,21063.99,21099.21,21111.05,21047.6,0,0,1
869,20966.342795804496,21.83503839842867,314.10814732799537,794.8484763278643,21099.21,21111.05,21047.6,21092.06,0,0,1
870,20980.124434299305,22.596011607940785,298.4027399615956,755.1060525114711,21111.05,21047.6,21092.06,21138.92,0,0,0
871,20986.55067865175,16.213799025513826,339.0626029635176,717.3507498858976,21047.6,21092.06,21138.92,21263.67,0,1,1
872,20996.599185446823,19.3120585026084,344.9694728153423,681.4832123916027,21092.06,21138.92,21263.67,21173.46,0,1,1
873,21010.153548737602,22.491872756954166,327.7209991745752,714.8790517720201,21138.92,21263.67,21173.46,21240.7,0,0,1
874,21034.297972667355,30.20022901610205,311.33494921584645,889.4550991834188,21263.67,21173.46,21240.7,21168.53,0,0,0
875,21047.55149907999,21.037496857759525,295.7682017550541,844.9823442242479,21173.46,21240.7,21168.53,21099.18,0,1,1
876,21065.946594405705,25.169325662979354,304.0297916673007,802.7332270130355,21240.7,21168.53,21099.18,21073.73,0,0,0
877,21075.716442557543,18.18249889115025,288.8283020839356,781.7665656623819,21168.53,21099.18,21073.73,21111.93,0,0,0
878,21077.951067075872,11.866414330177534,339.4268869797397,742.6782373792628,21099.18,21073.73,21111.93,21099.15,0,1,0
879,21077.549060687692,9.603659309335827,371.09554263075216,705.5443255102996,21073.73,21111.93,21099.15,21014.25,0,0,1
880,21080.823435860293,12.403145326816063,352.54076549921456,712.647109234782,21111.93,21099.15,21014.25,21050.15,0,0,0
881,21082.568822921217,11.190485571484494,334.9137272242538,679.2847537730433,21099.15,21014.25,21050.15,21043.35,0,0,0
882,21076.06226835729,3.3904905115816133,424.5580408630442,645.3205160843912,21014.25,21050.15,21043.35,21094.68,0,0,1
883,21073.594433275644,6.315698017899209,403.330138819892,613.0544902801716,21050.15,21043.35,21094.68,21142.42,0,0,0
884,21070.714011058917,5.677712143064442,383.1636318788974,589.6617657661651,21043.35,21094.68,21142.42,20910.89,0,0,1
885,21072.996486196163,9.970479490670233,364.00545028495253,595.6586774778564,21094.68,21142.42,20910.89,20904.59,0,0,1
886,21079.608249415578,13.810765703908496,345.8051777707049,602.9357436039649,21142.42,20910.89,20904.59,20935.09,0,0,0
887,21063.539844709332,-6.540959340354313,553.314918882169,572.7889564237666,20910.89,20904.59,20935.09,20863.54,0,0,0
888,21048.401764260823,-7.017204039626377,556.3891729380621,544.1495086025783,20904.59,20935.09,20863.54,20842.16,0,0,1
889,21037.610167664556,-4.308483796383592,528.569714291159,522.2920331724479,20935.09,20863.54,20842.16,20760.0,0,0,0
890,21021.032056458407,-9.937600591358521,523.8212285766014,496.17743151382547,20863.54,20842.16,20760.0,20872.41,0,1,0
891,21003.99662250999,-11.573748258804047,579.0401671477712,471.3685599381342,20842.16,20760.0,20872.41,20933.29,0,0,0
892,20980.75884893761,-17.62705526526083,570.6781587903828,447.80013194122745,20760.0,20872.41,20933.29,20913.72,0,1,1
893,20970.43991094355,-7.070942478364476,542.1442508508636,470.65012534416405,20872.41,20933.29,20913.72,20942.63,0,0,1
894,20966.90182418702,-1.8596543488854609,515.0370383083205,523.5476190769562,20933.29,20913.72,20942.63,20941.89,0,0,0
895,20961.836888550162,-3.4497362753176457,489.28518639290445,521.5002381231093,20913.72,20942.63,20941.89,21006.77,0,0,1
896,20960.007661069194,-0.9074251203502226,464.8209270732592,495.42522621695383,20942.63,20941.89,21006.77,21053.33,0,0,0
897,20958.282169538794,-0.9729962969396742,441.57988071959625,489.1539649061061,20941.89,21006.77,21053.33,21032.84,0,0,1
898,20962.900058154148,4.838508738389572,419.50088668361644,529.7162666608012,21006.77,21053.33,21032.84,20925.76,0,0,1
899,20971.512433568038,8.803481068741736,398.5258423494356,527.2304533277611,21053.33,21032.84,20925.76,20884.96,0,0,0
900,20977.353154180604,6.743209078284271,378.5995502319638,500.86893066137304,21032.84,20925.76,20884.96,20824.99,0,0,0
901,20972.43952044912,-3.326816781189712,453.6995727203645,475.82548412830437,20925.76,20884.96,20824.99,20832.88,0,1,0
902,20964.108137549203,-6.8512990389085315,481.21459408434697,452.03420992188916,20884.96,20824.99,20832.88,20917.41,0,0,0
903,20950.858791115945,-11.825058412660733,587.1438643801312,429.4324994257947,20824.99,20832.88,20917.41,20912.55,0,0,1
904,20939.62271577157,-11.004202861530226,557.7866711611246,407.96087445450496,20832.88,20917.41,20912.55,20995.36,0,0,1
905,20937.50721903142,-2.5175563733150357,529.8973376030683,463.87283073178105,20917.41,20912.55,20995.36,21059.99,0,0,0
906,20935.130341028427,-2.966529193484637,503.40247072291487,467.9791891951913,20912.55,20995.36,21059.99,21148.44,0,0,1
907,20940.86649902572,4.890200630340362,478.2323471867691,484.880229735431,20995.36,21059.99,21148.44,21256.06,0,1,1
908,20952.211594356606,10.500598272893143,454.3207298274307,575.8462182486585,21059.99,21148.44,21256.06,21169.53,0,0,1
909,20970.90001394169,17.510428525452735,431.60469333605914,664.5439073362272,21148.44,21256.06,21169.53,21258.37,0,0,1
910,20998.058107852004,25.030839303230206,410.0244586692562,724.8367119694163,21256.06,21169.53,21258.37,21383.84,0,0,0
911,21014.38876424705,16.074520871059324,389.5232357357934,688.5948763709455,21169.53,21258.37,21383.84,21290.99,0,0,1
912,21037.625072413997,22.104850286827105,429.53707394900533,654.1651325523982,21258.37,21383.84,21290.99,21215.25,0,0,1
913,21070.597922660283,29.622604784323116,408.06022025155505,768.9568759247783,21383.84,21290.99,21215.25,21222.7,0,0,0
914,21091.587644311683,20.559100845341053,387.6572092389773,730.5090321285394,21290.99,21215.25,21222.7,21248.6,0,1,0
915,21103.365011520094,13.730790839340301,503.2043487770287,693.9835805221124,21215.25,21222.7,21248.6,21271.05,0,0,1
916,21114.73024851818,14.23375494549504,478.0441313381773,694.2244014960055,21222.7,21248.6,21271.05,21199.99,0,0,1
917,21127.479748659305,16.025388006825025,491.2819247712678,659.5131814212052,21248.6,21271.05,21199.99,21326.1,0,0,1
918,21141.153105929847,17.596017855660552,466.71782853270446,686.4975223501477,21271.05,21199.99,21326.1,21250.98,0,0,0
919,21146.756619650812,10.697602970537858,443.38193710606924,696.0926462326386,21199.99,21326.1,21250.98,21113.18,0,0,1
920,21163.83694158883,19.51741498997417,421.2128402507658,661.2880139210066,21326.1,21250.98,21113.18,21120.78,0,1,0
921,21172.13628048513,12.547695976874431,400.1521982382275,663.2636132249571,21250.98,21113.18,21120.78,21015.01,0,1,0
922,21166.521396629403,1.1570049043831754,515.4245883263186,630.1004325637092,21113.18,21120.78,21015.01,20987.79,0,1,1
923,21162.165073140888,1.7343770732984436,549.1033589099998,598.5954109355238,21120.78,21015.01,20987.79,20871.55,0,0,0
924,21148.150304270326,-6.285063458816924,587.5081909645004,568.6656403887475,21015.01,20987.79,20871.55,20884.17,0,0,0
925,21132.877894339817,-8.244408364739773,685.992781416276,540.2323583693102,20987.79,20871.55,20884.17,20866.06,0,0,0
926,21107.98952345031,-16.126985084409448,688.7931423454608,513.2207404508447,20871.55,20884.17,20866.06,20885.06,0,0,1
927,21086.673378359803,-14.997953924388394,654.3534852281878,487.55970342830244,20884.17,20866.06,20885.06,20950.8,0,0,0
928,21065.662580420772,-16.22823943737395,621.6358109667784,476.121718256886,20866.06,20885.06,20950.8,21044.61,0,0,1
929,21048.462334666412,-14.399664236668693,590.5540204184394,452.3156323440417,20885.06,20950.8,21044.61,21198.45,0,0,1
930,21039.161159936277,-8.199827839322365,637.266319397519,429.69985072683966,20950.8,21044.61,21198.45,21150.94,0,0,1
931,21039.680097085202,-0.05485782665780653,605.4030034276431,538.2148581904977,21044.61,21198.45,21150.94,21061.49,0,0,1
932,21054.801040219943,11.451565253840018,575.1328532562609,621.0541152809728,21198.45,21150.94,21061.49,20972.4,0,1,0
933,21063.95713162757,7.4351312785867485,546.3762105934478,609.1714095169225,21150.94,21061.49,20972.4,20987.65,0,0,0
934,21063.722166710657,0.2734940608336885,620.797400063777,578.7128390410763,21061.49,20972.4,20987.65,20971.36,0,0,0
935,21055.024817500118,-6.276480259521354,692.4375300605884,549.7771970890225,20972.4,20987.65,20971.36,21054.98,0,0,1
936,21048.608168214392,-5.040173738852404,687.1156535575583,522.2883372345714,20987.65,20971.36,21054.98,21126.61,0,0,0
937,21041.25119981302,-6.266236458968079,652.7598708796804,516.9439203728432,20971.36,21054.98,21126.61,21053.72,0,0,1
938,21042.558704592735,0.6639532332950644,620.1218773356964,526.0167243541994,21054.98,21126.61,21053.72,21177.96,0,0,1
939,21050.563589869616,6.180941681398375,589.1157834689116,561.7858881364891,21126.61,21053.72,21177.96,21175.75,0,1,0
940,21050.864200358224,0.2189101129205809,559.6599942954659,553.4665937296651,21053.72,21177.96,21175.75,21253.61,0,0,1
941,21062.96856222887,9.351199164603708,531.6769945806926,566.0232640431814,21177.96,21175.75,21253.61,21258.28,0,0,0
942,21073.70965154041,9.16412295524186,505.093144851658,613.0121008410232,21175.75,21253.61,21258.28,21192.35,0,0,1
